Date,SPY.AX,STW.AX,VAS.AX
2016-08-31,289.5899963378906,51.27000045776367,69.80000305175781
2016-09-01,288.8900146484375,51.16999816894531,69.63999938964844
2016-09-02,286.989990234375,50.72999954223633,69.04000091552734
2016-09-06,286.70001220703125,51.18000030517578,69.63999938964844
2016-09-07,286.0,51.31999969482422,69.80999755859375
2016-09-08,285.0,50.9900016784668,69.43000030517578
2016-09-09,281.73834228515625,50.560001373291016,68.8499984741211
2016-09-12,287.7705993652344,49.40999984741211,67.23999786376953
2016-09-13,284.5928039550781,49.36000061035156,67.22000122070312
2016-09-14,285.20660400390625,49.5099983215332,67.36000061035156
2016-09-15,286.9693298339844,49.709999084472656,67.72000122070312
2016-09-16,284.5,50.15999984741211,68.30999755859375
2016-09-19,282.30535888671875,50.189998626708984,68.29000091552734
2016-09-20,282.5049743652344,50.150001525878906,68.37000274658203
2016-09-21,284.98480224609375,50.61000061035156,69.0
2016-09-22,282.3999938964844,51.189998626708984,69.5999984741211
2016-09-23,283.13897705078125,51.689998626708984,70.12999725341797
2016-09-26,280.3229675292969,51.45000076293945,70.19000244140625
2016-09-27,281.50079345703125,51.2599983215332,69.87999725341797
2016-09-28,280.5400085449219,51.29999923706055,69.76000213623047
2016-09-29,281.6400146484375,51.150001525878906,70.70999908447266
2016-09-30,281.20001220703125,50.849998474121094,70.23999786376953
2016-10-03,282.8399963378906,51.22999954223633,70.75
2016-10-04,280.57080078125,51.31999969482422,69.75
2016-10-05,283.8028259277344,50.97999954223633,69.43000030517578
2016-10-06,283.3500061035156,51.2599983215332,69.7300033569336
2016-10-07,284.5299987792969,51.119998931884766,69.48999786376953
2016-10-10,283.3699951171875,51.209999084472656,69.62000274658203
2016-10-11,285.7099914550781,51.25,69.68000030517578
2016-10-12,282.55999755859375,51.15999984741211,69.55000305175781
2016-10-13,282.4200134277344,50.79999923706055,69.05000305175781
2016-10-14,280.9700012207031,50.790000915527344,69.0999984741211
2016-10-17,280.07000732421875,50.400001525878906,68.54000091552734
2016-10-18,278.96875,50.61000061035156,68.81999969482422
2016-10-19,279.20001220703125,50.810001373291016,69.06999969482422
2016-10-20,279.6300048828125,50.90999984741211,69.2300033569336
2016-10-21,280.239990234375,50.7599983215332,69.01000213623047
2016-10-24,282.64453125,50.54999923706055,68.68000030517578
2016-10-25,282.25,50.880001068115234,69.20999908447266
2016-10-26,278.8049011230469,50.09000015258789,68.04000091552734
2016-10-27,280.56207275390625,49.540000915527344,67.4000015258789
2016-10-28,280.2806396484375,49.40999984741211,67.19000244140625
2016-10-31,279.1990051269531,49.72999954223633,67.68000030517578
2016-11-01,275.5002746582031,49.45000076293945,67.30000305175781
2016-11-02,273.47821044921875,48.86000061035156,66.44999694824219
2016-11-03,271.89031982421875,48.88999938964844,66.51000213623047
2016-11-04,272.3399963378906,48.52000045776367,65.98999786376953
2016-11-07,274.75,49.189998626708984,66.87000274658203
2016-11-08,277.3318786621094,49.290000915527344,67.04000091552734
2016-11-09,267.3599853515625,48.34000015258789,65.62000274658203
2016-11-10,282.54998779296875,49.970001220703125,67.94000244140625
2016-11-11,287.22125244140625,50.36000061035156,68.45999908447266
2016-11-14,288.20001220703125,50.27000045776367,68.22000122070312
2016-11-15,287.4100036621094,50.119998931884766,68.0999984741211
2016-11-16,289.5,50.11000061035156,68.12999725341797
2016-11-17,291.1600036621094,50.22999954223633,68.08000183105469
2016-11-18,296.260009765625,50.45000076293945,68.5
2016-11-21,299.45001220703125,50.36000061035156,68.51000213623047
2016-11-22,299.25,50.9900016784668,69.33000183105469
2016-11-23,298.7655029296875,51.65999984741211,70.11000061035156
2016-11-24,300.0,51.63999938964844,70.06999969482422
2016-11-25,298.5,51.810001373291016,70.38999938964844
2016-11-28,294.59136962890625,51.47999954223633,70.06999969482422
2016-11-29,295.6000061035156,51.38999938964844,69.79000091552734
2016-11-30,295.1000061035156,51.130001068115234,69.55999755859375
2016-12-01,298.20001220703125,51.79999923706055,70.22000122070312
2016-12-02,296.0,51.2599983215332,69.55999755859375
2016-12-05,295.3299865722656,50.83000183105469,69.08999633789062
2016-12-06,295.9700012207031,51.11000061035156,69.37999725341797
2016-12-07,300.2303466796875,51.59000015258789,69.94999694824219
2016-12-08,299.5,52.18000030517578,70.8499984741211
2016-12-09,302.5299987792969,52.33000183105469,71.05000305175781
2016-12-12,306.0,52.36000061035156,71.08999633789062
2016-12-13,301.1300048828125,52.22999954223633,70.94999694824219
2016-12-14,304.7799987792969,52.599998474121094,71.38999938964844
2016-12-15,308.47308349609375,52.150001525878906,70.83999633789062
2016-12-16,309.1589050292969,52.060001373291016,70.6500015258789
2016-12-19,310.8020935058594,52.36000061035156,71.0999984741211
2016-12-20,310.70001220703125,52.63999938964844,71.4800033569336
2016-12-21,311.4368591308594,52.849998474121094,71.7699966430664
2016-12-22,310.32000732421875,53.13999938964844,72.05000305175781
2016-12-23,314.62933349609375,52.959999084472656,71.91000366210938
2016-12-28,314.42999267578125,53.560001373291016,72.66999816894531
2016-12-29,311.0075378417969,53.2599983215332,72.88999938964844
2016-12-30,308.360107421875,52.91999816894531,72.5
2017-01-03,311.8890686035156,53.56999969482422,72.4800033569336
2017-01-04,311.0,53.54999923706055,72.47000122070312
2017-01-05,308.1888427734375,53.72999954223633,72.7300033569336
2017-01-06,309.2799987792969,53.7400016784668,72.68000030517578
2017-01-09,310.4100036621094,54.2599983215332,73.44999694824219
2017-01-10,307.8900146484375,53.7599983215332,72.7699966430664
2017-01-11,306.54998779296875,53.88999938964844,72.88999938964844
2017-01-12,303.7799987792969,53.849998474121094,72.86000061035156
2017-01-13,303.0299987792969,53.439998626708984,72.33000183105469
2017-01-16,303.69000244140625,53.68000030517578,72.69000244140625
2017-01-17,303.5299987792969,53.22999954223633,71.9800033569336
2017-01-18,299.78411865234375,53.02000045776367,71.63999938964844
2017-01-19,299.40045166015625,53.09000015258789,71.87000274658203
2017-01-20,300.3774108886719,52.86000061035156,71.45999908447266
2017-01-23,298.5,52.40999984741211,70.9000015258789
2017-01-24,299.99285888671875,52.75,71.44000244140625
2017-01-25,303.6613464355469,52.97999954223633,71.72000122070312
2017-01-27,305.0299987792969,53.31999969482422,72.18000030517578
2017-01-30,301.2867736816406,52.869998931884766,71.5999984741211
2017-01-31,301.0,52.5099983215332,71.06999969482422
2017-02-01,301.0177917480469,52.779998779296875,71.41999816894531
2017-02-02,297.8599853515625,52.72999954223633,71.31999969482422
2017-02-03,298.2099914550781,52.47999954223633,71.0
2017-02-06,299.724365234375,52.439998626708984,70.93000030517578
2017-02-07,299.0,52.5,71.01000213623047
2017-02-08,299.7900085449219,52.810001373291016,71.44000244140625
2017-02-09,301.4200134277344,52.91999816894531,71.48999786376953
2017-02-10,302.69000244140625,53.45000076293945,72.27999877929688
2017-02-13,303.2900085449219,53.81999969482422,72.8499984741211
2017-02-14,306.5033264160156,53.83000183105469,72.80000305175781
2017-02-15,304.1600036621094,54.29999923706055,73.5
2017-02-16,304.1600036621094,54.380001068115234,73.5
2017-02-17,305.30999755859375,54.2599983215332,73.37999725341797
2017-02-21,306.6600036621094,54.20000076293945,73.29000091552734
2017-02-22,307.44000244140625,54.4900016784668,73.62000274658203
2017-02-23,306.79998779296875,54.349998474121094,73.45999908447266
